name,model_name_or_path,h_dim,n_injector_head,injector_dropout_p,encoder_dropout_p,n_encoder_head,n_encoder_layers,to_matrix,test_time,test_sg_loss,test_sg_accuracy,test_sg_precision,test_sg_recall,test_sg_f1,test_gg_loss,test_gg_accuracy,test_gg_precision,test_gg_recall,test_gg_f1,epoch_1_train_time,epoch_1_train_sg_loss,epoch_1_train_sg_accuracy,epoch_1_train_sg_precision,epoch_1_train_sg_recall,epoch_1_train_sg_f1,epoch_1_train_gg_loss,epoch_1_train_gg_accuracy,epoch_1_train_gg_precision,epoch_1_train_gg_recall,epoch_1_train_gg_f1,epoch_1_val_time,epoch_1_val_sg_loss,epoch_1_val_sg_accuracy,epoch_1_val_sg_precision,epoch_1_val_sg_recall,epoch_1_val_sg_f1,epoch_1_val_gg_loss,epoch_1_val_gg_accuracy,epoch_1_val_gg_precision,epoch_1_val_gg_recall,epoch_1_val_gg_f1,epoch_2_train_time,epoch_2_train_sg_loss,epoch_2_train_sg_accuracy,epoch_2_train_sg_precision,epoch_2_train_sg_recall,epoch_2_train_sg_f1,epoch_2_train_gg_loss,epoch_2_train_gg_accuracy,epoch_2_train_gg_precision,epoch_2_train_gg_recall,epoch_2_train_gg_f1,epoch_2_val_time,epoch_2_val_sg_loss,epoch_2_val_sg_accuracy,epoch_2_val_sg_precision,epoch_2_val_sg_recall,epoch_2_val_sg_f1,epoch_2_val_gg_loss,epoch_2_val_gg_accuracy,epoch_2_val_gg_precision,epoch_2_val_gg_recall,epoch_2_val_gg_f1,epoch_3_train_time,epoch_3_train_sg_loss,epoch_3_train_sg_accuracy,epoch_3_train_sg_precision,epoch_3_train_sg_recall,epoch_3_train_sg_f1,epoch_3_train_gg_loss,epoch_3_train_gg_accuracy,epoch_3_train_gg_precision,epoch_3_train_gg_recall,epoch_3_train_gg_f1,epoch_3_val_time,epoch_3_val_sg_loss,epoch_3_val_sg_accuracy,epoch_3_val_sg_precision,epoch_3_val_sg_recall,epoch_3_val_sg_f1,epoch_3_val_gg_loss,epoch_3_val_gg_accuracy,epoch_3_val_gg_precision,epoch_3_val_gg_recall,epoch_3_val_gg_f1,epoch_4_train_time,epoch_4_train_sg_loss,epoch_4_train_sg_accuracy,epoch_4_train_sg_precision,epoch_4_train_sg_recall,epoch_4_train_sg_f1,epoch_4_train_gg_loss,epoch_4_train_gg_accuracy,epoch_4_train_gg_precision,epoch_4_train_gg_recall,epoch_4_train_gg_f1,epoch_4_val_time,epoch_4_val_sg_loss,epoch_4_val_sg_accuracy,epoch_4_val_sg_precision,epoch_4_val_sg_recall,epoch_4_val_sg_f1,epoch_4_val_gg_loss,epoch_4_val_gg_accuracy,epoch_4_val_gg_precision,epoch_4_val_gg_recall,epoch_4_val_gg_f1,epoch_5_train_time,epoch_5_train_sg_loss,epoch_5_train_sg_accuracy,epoch_5_train_sg_precision,epoch_5_train_sg_recall,epoch_5_train_sg_f1,epoch_5_train_gg_loss,epoch_5_train_gg_accuracy,epoch_5_train_gg_precision,epoch_5_train_gg_recall,epoch_5_train_gg_f1,epoch_5_val_time,epoch_5_val_sg_loss,epoch_5_val_sg_accuracy,epoch_5_val_sg_precision,epoch_5_val_sg_recall,epoch_5_val_sg_f1,epoch_5_val_gg_loss,epoch_5_val_gg_accuracy,epoch_5_val_gg_precision,epoch_5_val_gg_recall,epoch_5_val_gg_f1
0,meta-llama/Meta-Llama-3-8B,512,8,0.1,0.1,8,6,diagonal,457.4370574951172,0.1546223927007011,0.9449357986450195,0.6999075561761856,0.5026147568132728,0.49139320758388055,0.006995127209714753,0.9990285038948059,0.49951431155204773,0.5,0.4997570377720765,526.4803738594055,0.24979831697530339,0.9082764983177185,0.5927683413028717,0.5721468925476074,0.580533942372568,0.10686549175069376,0.9693787693977356,0.5016618722584099,0.5493569821119308,0.4962934783706358,437.56328773498535,0.14952048634917517,0.9476951360702515,0.5572792217135429,0.5002916264056694,0.4873726962343733,0.007676589367211553,0.9989727735519409,0.49948638677597046,0.5,0.4997430614209333,525.9989993572235,0.1822287146219062,0.9337218403816223,0.6579402536153793,0.5055857338011265,0.4950578379386481,0.008541406662227597,0.9990220665931702,0.5379728116095066,0.5000204994339583,0.4997968506328336,437.1032292842865,0.14625592710616156,0.9478419423103333,0.4739309251308441,0.49998894333839417,0.4866113324990512,0.007534939670768818,0.9989727735519409,0.49948638677597046,0.5,0.4997430614209333,525.0685038566589,0.16974077798963533,0.9356712102890015,0.8125686347484589,0.5192349068820477,0.5209054217833982,0.008497791283862303,0.9990221858024597,0.5395112708210945,0.5000204994339583,0.4997968514920404,437.8569004535675,0.1485942589176657,0.9471288919448853,0.4874352300539613,0.4998028480767971,0.4868193736216666,0.007529326053919986,0.9989727735519409,0.49948638677597046,0.5,0.4997430614209333,525.6869242191315,0.1626934883848946,0.937288761138916,0.8235966563224792,0.5382765531539917,0.5546696895654573,0.008258383611424693,0.9990222454071045,0.5676930919289589,0.5000308981616399,0.4998175973502258,436.7785060405731,0.15025005032430708,0.9453881978988647,0.4897774774581194,0.49945481767645106,0.48749396129633094,0.007499184428735655,0.9989727735519409,0.49948638677597046,0.5,0.4997430614209333,523.9573721885681,0.154968057625282,0.9384707808494568,0.8137513995170593,0.5573783032596111,0.5851031845095946,0.008163938804573384,0.9990222454071045,0.5307612717151642,0.5000102199146568,0.49977617291242793,439.2713644504547,0.15451970830344722,0.9406903982162476,0.47665220871567726,0.49659661526675336,0.48542501580987213,0.007397133307282051,0.9989727735519409,0.49948638677597046,0.5,0.4997430614209333
1,meta-llama/Meta-Llama-3-8B,512,8,0.1,0.1,8,6,outer_product,455.82288646698,0.1695370757143831,0.9449976086616516,0.4724988043308258,0.5,0.4858605503951762,0.7330539369114814,0.03536349907517433,0.5002734683221206,0.5093658342957497,0.03428288544882611,526.2428073883057,0.26001477954374486,0.9251363277435303,0.5437625199556351,0.5091993361711502,0.5057658451222674,0.8167893488058923,0.2205038219690323,0.5001464157248847,0.5257158353924751,0.18128086646617658,436.7892153263092,0.5447649861602374,0.9479467868804932,0.807342141866684,0.5015647540567443,0.48983921285779247,1.231871451471738,0.0010271877981722355,0.0005135938990861177,0.5,0.001026133766088417,527.4401841163635,0.2094290579349981,0.9313991665840149,0.5340972915291786,0.5021439702250063,0.4896760157056268,0.7684963010254806,0.20577332377433777,0.5000941017642617,0.5157122388482094,0.17122974677098923,435.94203662872314,0.4990863011201693,0.9475693106651306,0.5294981636106968,0.500225256633712,0.4873376079036001,1.29071372491711,0.0010271877981722355,0.0005135938990861177,0.5,0.001026133766088417,524.1760840415955,0.18812303764724,0.9325190186500549,0.553876206278801,0.5023035770282149,0.4892031384630793,0.7536712606455018,0.2252955436706543,0.5000962094054557,0.5171648114919662,0.18448089626088507,436.07588028907776,0.31009514235889174,0.9468982219696045,0.538497656583786,0.5010116229532287,0.4894998375860036,1.0210774802862121,0.0010312377708032727,0.5005135959945619,0.5000020270738332,0.001030192079673863,525.1214671134949,0.17396734365747463,0.9336596131324768,0.6319787055253983,0.5036468910984695,0.49113597735343933,0.7427128399321302,0.24489733576774597,0.500086403102614,0.5163368359208107,0.19736335779294772,436.4457929134369,0.21484595337100343,0.9478419423103333,0.6739497035741806,0.5003690528392326,0.48741363184559133,0.8643500645078789,0.0029986032750457525,0.5003614209126681,0.5006934107514098,0.0029977121677027437,522.7361524105072,0.16407874510472772,0.9348416924476624,0.8142755925655365,0.507944019511342,0.4991627572402634,0.7335747313712508,0.261254221200943,0.5001004126970656,0.5198203772306442,0.20781289204298367,437.4735019207001,0.16576418454435882,0.9478629231452942,0.4739314615726471,0.5,0.48661685166979873,0.7331696664247094,0.03406199812889099,0.5002798394416459,0.5087197702378035,0.033069399272368794
10,meta-llama/Meta-Llama-3-8B,512,8,0.1,0.1,4,2,diagonal,452.0743508338928,0.1709597241633797,0.9337208867073059,0.6497092992067337,0.6001090854406357,0.6187050274083656,0.006700292182327277,0.9990070462226868,0.5291690025478601,0.5007306870538741,0.5011997148000639,506.8304510116577,0.22505220346851473,0.9298645853996277,0.6075974702835083,0.5171533264219761,0.5182351670159466,0.014933917923129404,0.9969582557678223,0.502370142377913,0.5050578112713993,0.5031263445259258,431.7399175167084,0.1740801553554615,0.9396207928657532,0.6183439791202545,0.5448786877095699,0.5605913867458512,0.008216241993607055,0.998930037021637,0.54178337007761,0.5020946559961885,0.5037667422454165,507.23238468170166,0.18575381350933118,0.9300304651260376,0.6090317517518997,0.5169489532709122,0.5178508988499653,0.00942394282924711,0.9989225268363953,0.527176983654499,0.5031300929840654,0.5054399967540788,431.5377073287964,0.1646555670491389,0.9351537227630615,0.616011768579483,0.5651398226618767,0.5813396243227877,0.00781447979016636,0.9989559650421143,0.5433098785579205,0.500861021282617,0.5014456500827841,506.39382696151733,0.16318319806269888,0.9324360489845276,0.6969045400619507,0.5592788532376289,0.5830981671822115,0.008979893652350475,0.9989838004112244,0.5203654132783413,0.5008818012429401,0.5014751776649428,431.94243812561035,0.1634468384683826,0.92928147315979,0.601838156580925,0.5732559487223625,0.5844169171946109,0.007470755357412745,0.9989590644836426,0.5395658574998379,0.5006321144173853,0.5009988204257053,506.8102374076843,0.1310670854667201,0.9438626170158386,0.7995596826076508,0.656420573592186,0.7015420866270814,0.008415514704516543,0.998907744884491,0.523896811529994,0.5031123331282288,0.5053418920811368,431.53055930137634,0.14605203523249374,0.9389287233352661,0.6462595760822296,0.5787250101566315,0.5999314233393415,0.007238946371032908,0.9989482164382935,0.5393399782478809,0.5011190917575732,0.5019393778699518,506.0030851364136,0.11507211863314257,0.9505195021629333,0.8352139592170715,0.7030778527259827,0.7501477295643467,0.007944634701966572,0.9988988637924194,0.5246325246989727,0.503470387775451,0.505923523917788,431.96026825904846,0.15133641184075244,0.9363911151885986,0.6598252058029175,0.6260426342487335,0.6404575139991378,0.0071397114818083016,0.9989535808563232,0.5366654582321644,0.5008074282668531,0.501338848065362
11,meta-llama/Meta-Llama-3-8B,512,8,0.1,0.1,4,2,outer_product,452.4529175758362,0.15480133392441903,0.9439462423324585,0.646656408905983,0.509680631570518,0.5060232770096377,1.0340905719938305,0.42529889941215515,0.5004355246783234,0.6096600890159607,0.2995134002960174,506.56676983833313,1.3429399129395043,0.8844487071037292,0.552429735660553,0.5583683326840401,0.5551000463891659,27.90224000225762,0.4488489329814911,0.5002518887049519,0.5638112425804138,0.3108237664716457,429.70835614204407,0.29406863517600174,0.9088754653930664,0.5417894721031189,0.5423450097441673,0.5420639391679023,2.6428945217207667,0.474742591381073,0.5004106957931072,0.5998007506132126,0.32314950134679843,506.5076336860657,1.0814370632965653,0.8734576106071472,0.5422117561101913,0.5535120368003845,0.5464591167175005,3.2110925561791586,0.4749029874801636,0.5002341966610402,0.5598004758358002,0.32303453828303447,430.95085978507996,0.17163463582182675,0.9309173226356506,0.5874768272042274,0.5522615537047386,0.5637528206842127,1.5616941894158731,0.4629807472229004,0.5003804719890468,0.5921644121408463,0.3176543237178012,505.4410479068756,0.260671954206769,0.9130669236183167,0.5957301110029221,0.5629843100905418,0.5744142422642436,1.872231259574119,0.48048993945121765,0.5001773206167854,0.5453182458877563,0.3255520177890924,430.79693722724915,0.15353202127986823,0.9426408410072327,0.629781112074852,0.5352580174803734,0.5489686285508988,1.15956388119029,0.4535149931907654,0.5004396707518026,0.6061670780181885,0.31323352078034633,507.5194971561432,0.19227417115013845,0.923892080783844,0.6193325221538544,0.5485497899353504,0.5637731515487521,1.4522157126684043,0.48077747225761414,0.5001681187422946,0.5429656803607941,0.3256757428055037,431.1189429759979,0.1432497864162908,0.9469611048698425,0.658522441983223,0.5109280869364738,0.5090114764533857,0.99387466599158,0.4547337591648102,0.5004011863493361,0.5969302505254745,0.3137821589805029,506.8507945537567,0.16889489791111226,0.929387629032135,0.6404401957988739,0.534634243696928,0.5465121974987894,1.4817285952044796,0.4591871201992035,0.5001915605389513,0.5487132668495178,0.3156794788103083,431.29412841796875,0.14359227327965013,0.9469820857048035,0.6534618437290192,0.5096087157726288,0.506490516697438,1.0373364193772199,0.42515209317207336,0.5004511069273576,0.6074012815952301,0.2994983051737497
12,meta-llama/Meta-Llama-3-8B,512,4,0.1,0.1,8,6,diagonal,454.4787447452545,0.153590750221623,0.9449151754379272,0.6932224929332733,0.5026038491632789,0.491385699703854,0.0071312827753852535,0.9990285038948059,0.49951431155204773,0.5,0.4997570377720765,517.5960900783539,0.25108899891505354,0.902428388595581,0.5831373408436775,0.5731212869286537,0.577630119786187,0.10832222326561118,0.9785453081130981,0.5025230199098587,0.5524323508143425,0.5002297841297765,436.1458749771118,0.14982930491541108,0.9477161169052124,0.6072985678911209,0.500682822370436,0.4881763708115214,0.007814123548792452,0.9989727735519409,0.49948638677597046,0.5,0.4997430614209333,515.8711726665497,0.18359417444310286,0.9334522485733032,0.6408694833517075,0.505881208460778,0.4958246262198516,0.008566751339861635,0.9990220665931702,0.5365483686327934,0.5000204994339583,0.4997968796051187,433.85892701148987,0.14668369526354091,0.9478629231452942,0.4739314615726471,0.5,0.48661685166979873,0.0077142433470587584,0.9989727735519409,0.49948638677597046,0.5,0.4997430614209333,514.9961569309235,0.17083799774153016,0.9357126355171204,0.7904703319072723,0.5240942742675543,0.529856068735795,0.008657511939930461,0.9990218281745911,0.5360966362059116,0.5000306895453832,0.49981746866267035,433.8316719532013,0.14828802134953717,0.9471079111099243,0.4989305678755045,0.49998186106677167,0.48720896640836014,0.007694336798194397,0.9989727735519409,0.49948638677597046,0.5,0.4997430614209333,515.0071547031403,0.16211391145964915,0.9371850490570068,0.8071445822715759,0.5417389832437038,0.5602918695977503,0.008473938639877925,0.9990219473838806,0.5709399059414864,0.5000618559279246,0.499879686394956,434.14731335639954,0.15051777987006884,0.9454511404037476,0.5077877752482891,0.5004383358173072,0.4894141089072222,0.007747023901090135,0.9989727735519409,0.49948638677597046,0.5,0.4997430614209333,513.9388971328735,0.15618204921460044,0.9382011890411377,0.8043492436408997,0.5579669028520584,0.5857438410859445,0.008319447993763196,0.9990220665931702,0.5478983670473099,0.5000308087546728,0.49981754109159615,435.79111552238464,0.15503267836058346,0.9407743215560913,0.48237351793795824,0.49740112049039453,0.48685542030633355,0.007550647944712817,0.9989727735519409,0.49948638677597046,0.5,0.4997430614209333
13,meta-llama/Meta-Llama-3-8B,512,4,0.1,0.1,8,6,outer_product,452.7803614139557,0.1683293504704472,0.9449976086616516,0.4724988043308258,0.5,0.4858605503951762,0.7269933251956384,0.05896134674549103,0.5003183527733199,0.5179324559867382,0.055887295387524204,515.1120810508728,0.2594062709688265,0.9266294836997986,0.5582494959235191,0.5111710764467716,0.508679053129593,0.8242594173523259,0.2196607142686844,0.5001453452860005,0.5254596248269081,0.1807125717395776,432.6390628814697,0.5755675247459472,0.947359561920166,0.4739183485507965,0.499734491109848,0.4864841658001992,1.3191793229162991,0.0010271877981722355,0.0005135938990861177,0.5,0.001026133766088417,514.4070000648499,0.2168230083271503,0.9310051798820496,0.5562453716993332,0.5045715454034507,0.49471736548638257,0.7754756546659151,0.20015409588813782,0.5000798896071501,0.5130656212568283,0.1673324890227111,433.38959217071533,0.48524139196944416,0.9475273489952087,0.4739226996898651,0.4998230040073395,0.4865283955079013,1.2696381983780527,0.0010271877981722355,0.0005135938990861177,0.5,0.001026133766088417,514.2043242454529,0.18959139481121817,0.932643473148346,0.5607710778713226,0.50251674791798,0.4895477744683103,0.7547796905980784,0.22937554121017456,0.5000950573012233,0.5171764865517616,0.18719656656898764,434.3741385936737,0.3089217771572693,0.9471079111099243,0.5917093232274055,0.5026427467819303,0.49267779111458637,1.021692222994063,0.0010312377708032727,0.5005135959945619,0.5000020270738332,0.001030192079673863,514.573614358902,0.17390741759819672,0.9339914321899414,0.6719008535146713,0.5038244831375778,0.4912657862055117,0.7436131615465728,0.2513505220413208,0.5000997558236122,0.5191936492919922,0.20152104053995532,433.51601576805115,0.2031486512002684,0.9478629231452942,0.4739314615726471,0.5,0.48661685166979873,0.8375784041305119,0.006089473143219948,0.500390101922676,0.5019156853668392,0.006073269919165349,513.6295232772827,0.16563178467888,0.934634268283844,0.790588766336441,0.5063672298565507,0.4960701947626854,0.7363097031748265,0.2675839960575104,0.5001234335941263,0.524738997220993,0.21179060469303115,434.6647861003876,0.16351801638561883,0.9478629231452942,0.4739314615726471,0.5,0.48661685166979873,0.7270660194582712,0.05894123762845993,0.5003358895773999,0.5178724378347397,0.05588104955009957
14,meta-llama/Meta-Llama-3-8B,512,4,0.1,0.1,8,4,diagonal,452.70470094680786,0.1548620811353204,0.9450182318687439,0.9725085496902466,0.5001874063018477,0.4862403746798006,0.007021549402589352,0.9990285038948059,0.49951431155204773,0.5,0.4997570377720765,509.8548128604889,0.22552511624579974,0.9219012260437012,0.5439222976565361,0.5124516393989325,0.5119148449394518,0.06749475043240187,0.9919947981834412,0.5022844369523227,0.5165061950683594,0.5028376990420089,432.2734024524689,0.15430501191544982,0.9472547173500061,0.5697448998689651,0.501389745157212,0.4900069803252301,0.008024182654363334,0.9989727735519409,0.49948638677597046,0.5,0.4997430614209333,511.3045856952667,0.17805035562888344,0.9342195391654968,0.7136856913566589,0.5048260488547385,0.49317503691872006,0.00813320060696315,0.9990224242210388,0.4995112419128418,0.49999991059303284,0.4997554567960016,432.0089921951294,0.14898221002463755,0.9478839039802551,0.8072841465473175,0.5003911959647667,0.4874253459107574,0.007546261001733342,0.9989727735519409,0.49948638677597046,0.5,0.4997430614209333,508.9879696369171,0.16620208786231563,0.9362310767173767,0.8503104448318481,0.5214401222765446,0.5249389657964596,0.007838599355381793,0.9990224838256836,0.5995112732052803,0.5000103391239463,0.49977623718739256,432.48127698898315,0.15006845060739535,0.9456818103790283,0.4875390660017729,0.49941966048208997,0.4871960688417746,0.0076268648410365075,0.9989727735519409,0.49948638677597046,0.5,0.4997430614209333,509.9636733531952,0.155636843951573,0.9375790357589722,0.8335848152637482,0.5394580028951168,0.5567314185012092,0.007757245817034182,0.9990224838256836,0.5995112732052803,0.5000103391239463,0.49977623718739256,431.50215101242065,0.15339533911549097,0.9408581852912903,0.4781876881606877,0.49687516799895093,0.4858245824081264,0.007528526418931691,0.9989727735519409,0.49948638677597046,0.5,0.4997430614209333,508.78183007240295,0.14873042321956856,0.9395284056663513,0.8548258543014526,0.5563319697976112,0.5843978243375134,0.00771802880028839,0.9990221858024597,0.5233207959681749,0.500010160310012,0.499776140990589,432.15636920928955,0.15856140693921925,0.9408581852912903,0.4781876881606877,0.49687516799895093,0.4858245824081264,0.007424492754198616,0.9989727735519409,0.49948638677597046,0.5,0.4997430614209333
15,meta-llama/Meta-Llama-3-8B,512,4,0.1,0.1,8,4,outer_product,451.33024621009827,0.15616418507890084,0.9450182318687439,0.7417944073677063,0.5012463981984183,0.48847487837460474,0.69692479084031,0.3870987594127655,0.5004030933487229,0.5984810143709183,0.28010076107937193,509.58259081840515,0.2541454715662713,0.9293668866157532,0.5461657047271729,0.5053071295842528,0.49704108663411717,0.8107528143477788,0.20590251684188843,0.5001577097573318,0.5263428539037704,0.17133353077803506,430.7018597126007,0.5377155055049871,0.9425988793373108,0.5286414176225662,0.5038754274137318,0.4976833477292999,1.2644378705750974,0.0010271877981722355,0.0005135938990861177,0.5,0.001026133766088417,510.4467270374298,0.19861570596613057,0.9323116540908813,0.59828682243824,0.5064433887600899,0.49761744554846754,0.764854588411735,0.22687610983848572,0.5001221701386385,0.5219025686383247,0.18554224101498976,430.86979722976685,0.3794766610287429,0.9461851716041565,0.5726173296570778,0.50405662227422,0.49609776134735994,1.189714946097364,0.0010515308240428567,0.498756090644747,0.4999702952700318,0.001050526476438515,509.2343192100525,0.16573809824122362,0.9333277940750122,0.6400678157806396,0.5066940956749022,0.4975292240257383,0.745803106609461,0.25204232335090637,0.5001377499429509,0.5265527814626694,0.2019759991317946,431.37082409858704,0.17594683674430492,0.9478839039802551,0.731667548418045,0.5032421513460577,0.49336619685379995,0.8036865174482862,0.036254480481147766,0.5004053323646076,0.513431154191494,0.03512477989704834,510.62668108940125,0.14749888829947636,0.9345306158065796,0.7513160109519958,0.5088036023080349,0.5010725674708308,0.7265097563873494,0.28261512517929077,0.5001452383003198,0.5301176458597183,0.22106877308201303,431.6542727947235,0.14964114125277525,0.9481775164604187,0.8451235890388489,0.5045373919419944,0.49583102042306465,0.7079939775193069,0.2550581097602844,0.5004150983295403,0.5766967684030533,0.2040233334770116,508.8983452320099,0.13824489230592854,0.9351527094841003,0.812699943780899,0.512214757502079,0.507554439869386,0.7175254516829003,0.3133678734302521,0.500200008682441,0.5440277606248856,0.23939777120613862,431.3056583404541,0.14978673506891746,0.9471708536148071,0.6169775277376175,0.5038163047283888,0.49501163956722044,0.6968271603460582,0.38737747073173523,0.5004203704302199,0.5971576422452927,0.2803014373714245
16,meta-llama/Meta-Llama-3-8B,512,4,0.1,0.1,8,2,diagonal,451.01536679267883,0.1588159711593307,0.9428536295890808,0.6812550872564316,0.5424607396125793,0.5608433657463153,0.006742626306179128,0.9990279078483582,0.5370143130421638,0.5000305657449644,0.4998186549192396,505.4974133968353,0.2216613462385194,0.9321457743644714,0.6163151264190674,0.5097259664908051,0.5040501902751843,0.017320496929332487,0.9979576468467712,0.5000241804518737,0.5000263710389845,0.5000242433022707,429.5726296901703,0.164387365937893,0.9470869302749634,0.6587982177734375,0.5094739589840174,0.5061914606966262,0.0075640829639801056,0.9989720582962036,0.5137721309438348,0.5000101285095297,0.4997638545989509,505.8668143749237,0.1755193833966135,0.9339914321899414,0.6881062686443329,0.5064629097469151,0.4966669878471946,0.0077135370280779795,0.9990202188491821,0.5195113308727741,0.5000506227370352,0.49985835702474923,430.061402797699,0.15324374283242234,0.9471498727798462,0.6374793201684952,0.5057058851234615,0.49880338425549064,0.007246194505937591,0.9989723563194275,0.49948638677597046,0.4999997913837433,0.49974295721995876,504.24236536026,0.15562580786470046,0.9355052709579468,0.7652826905250549,0.5292601734399796,0.5389834288928093,0.007473553037709189,0.9990208148956299,0.5050668274052441,0.5000094748565971,0.4997757689927223,430.31630420684814,0.15818467350722518,0.9399353861808777,0.6303845345973969,0.553217351436615,0.5714990607606808,0.007145347393054844,0.9989726543426514,0.49948641657829285,0.4999999701976776,0.49974306145156094,506.96377515792847,0.1381443658854568,0.9379523396492004,0.7751289904117584,0.5767425671219826,0.610933412348237,0.007395810941272541,0.9990211129188538,0.5124982846900821,0.5000199629921553,0.49979653890146364,430.6449644565582,0.16009311577095267,0.9358038902282715,0.6306529343128204,0.5793573930859566,0.5970577857551225,0.0072772333644533305,0.9989726543426514,0.49948641657829285,0.4999999701976776,0.49974306145156094,504.0049259662628,0.12992870142158905,0.9424939155578613,0.8001097142696381,0.6312091797590256,0.6770135146508097,0.007274755231138194,0.9990206956863403,0.4995112717151642,0.499999076128006,0.49975505488672683,429.9718539714813,0.14625684080075813,0.9452623724937439,0.6855161637067795,0.5581180304288864,0.582559279625421,0.007132174667429391,0.9989721775054932,0.5317444801330566,0.5000206742515729,0.49978484477631474
17,meta-llama/Meta-Llama-3-8B,512,4,0.1,0.1,8,2,outer_product,450.2050542831421,0.4963137256098491,0.870286762714386,0.4836688581854105,0.47723769024014473,0.4799058244719726,1.157464347626631,0.22633537650108337,0.5003817437100224,0.5687068030238152,0.185248290399967,505.5455996990204,0.5235914767216627,0.9010804295539856,0.5525356084108353,0.5402988195419312,0.5449540195052954,3.7671983735152748,0.4459235668182373,0.5002298539038748,0.5581518113613129,0.30940682424905785,430.5015277862549,0.2576167503272847,0.9437103867530823,0.5646745264530182,0.5084531018510461,0.5055311701872058,0.7832774415921133,0.4787297546863556,0.5003670778824016,0.5892678648233414,0.3249479709951992,504.82210087776184,0.34824716735472316,0.901432991027832,0.5525381863117218,0.5399011559784412,0.5446537741644,0.86478452559896,0.4764076769351959,0.5002421958488412,0.5618588030338287,0.3237339768127027,428.70986247062683,0.17281477738955126,0.9419068098068237,0.604890376329422,0.5259378217160702,0.5347325591779222,0.7348056153041542,0.48214638233184814,0.5003662333474495,0.5891133397817612,0.3265113745702503,502.9585826396942,0.4006277032912517,0.9107028245925903,0.5575331375002861,0.5328427478671074,0.5394054469255956,0.7858011539740478,0.48050224781036377,0.5002545072929934,0.5650578886270523,0.3256224777247875,430.1830439567566,1.1610283414429678,0.7470324039459229,0.46807908709160984,0.3961521228775382,0.42849195431034676,1.4993442148184142,0.22826820611953735,0.5004771189996973,0.5816827416419983,0.18659558032698503,505.0288281440735,0.6488938736562937,0.898757815361023,0.5519198104739189,0.5422805026173592,0.5461966938074428,1.0533320840669875,0.4452958405017853,0.5002520077978261,0.5637318193912506,0.30912240973075916,429.4284110069275,0.1908946684465768,0.9357199668884277,0.5994488075375557,0.5470023676753044,0.5607691268911046,0.7388240482529805,0.4750553369522095,0.5003561089397408,0.5865383744239807,0.3232487100724297,503.2498469352722,0.9908143140014295,0.8927230834960938,0.5359582453966141,0.531282015144825,0.5332651622983186,1.0309663030278127,0.4427606761455536,0.5002569708740339,0.5649179965257645,0.3079070286129475,429.39904141426086,0.5236150790901267,0.8557736873626709,0.483662499114871,0.4711892791092396,0.475728526814905,1.194375502738845,0.2157008796930313,0.5004016414168291,0.5660276710987091,0.17812677449879702
18,meta-llama/Meta-Llama-3-8B,512,4,0.1,0.1,4,6,diagonal,451.52480721473694,0.15528545074322614,0.9450182318687439,0.7280389070510864,0.5042468751780689,0.494698585467503,0.007255012408782197,0.9990284442901611,0.49951425194740295,0.4999999701976776,0.4997569930541002,500.776572227478,0.23111686410414026,0.9204703569412231,0.5532204881310463,0.5176956243813038,0.5201559407499854,0.07320468345424674,0.9820557236671448,0.5012056954437867,0.5207304060459137,0.49863951648986277,430.5815508365631,0.14864932684794485,0.9478209614753723,0.5989397764205933,0.5001679265260464,0.4870071170597644,0.008733679694400392,0.9989725947380066,0.610597588121891,0.5000418253403041,0.4998269040698729,502.4214198589325,0.18290033790902815,0.9330167174339294,0.6143122911453247,0.5055015319958329,0.4953317865196857,0.011188469504874295,0.9990007877349854,0.5271750446408987,0.5006831249920651,0.5011054658366875,430.1465702056885,0.14699728951623145,0.9475693106651306,0.47392380237579346,0.49984511733055115,0.48653945265722154,0.008181053570157413,0.9989723563194275,0.5801316350698471,0.5000521624642715,0.4998477654376703,501.12344551086426,0.16983455453443552,0.935608983039856,0.7784967422485352,0.5257977433502674,0.5329139131253987,0.011386022746284915,0.9989816546440125,0.5197485778480768,0.500901406572666,0.501510402843885,430.59063363075256,0.14710226988526223,0.9471079111099243,0.4989305678755045,0.49998186106677167,0.48720896640836014,0.008503228949520875,0.9989723563194275,0.5801316350698471,0.5000521624642715,0.4998477654376703,501.0548212528229,0.16082255211458976,0.9369361996650696,0.7902472913265228,0.5448305644094944,0.5650922521929528,0.010067292171622963,0.9990010857582092,0.523382255807519,0.5005693350103684,0.5008838837625134,430.2917730808258,0.1522832854079527,0.9450107216835022,0.5114699378609657,0.5007762059103698,0.4903954921487568,0.007931098394093403,0.9989725947380066,0.5709149911999702,0.5000208530655073,0.4997849490317928,501.6057448387146,0.15152645489353025,0.9399639368057251,0.833038866519928,0.5685845986008644,0.6023502775932102,0.00963485867888384,0.9989896416664124,0.5206745751202106,0.5007604735437781,0.5012475244925589,432.3145432472229,0.16069212820074508,0.9408791661262512,0.508887305855751,0.5014477469958365,0.4941585106537039,0.007705620890648509,0.9989725351333618,0.5619864165782928,0.5000208530655073,0.49978494727355344
